IdZonaNC;NombreDepartamento;NombreMunicipio;Anio;Mes;EnergiaActiva;EnergiaReactiva;DiaDemandaMaxima;PotenciaMaxima;FechaDemandaMaxima;PromedioDiarioHoras
1224;caquetá;betania;2020;junio;2236.0;846.0;27;366.0;27/06/2020;5.26
1225;caquetá;betania;2020;junio;4664.0;1944.0;25;3896.0;25/06/2020;7.11
1412;caquetá;betania;2024;julio;2672.0;976.0;7;2784.0;7/01/2024;5.01
1413;caquetá;betania;2023;julio;12425.0;4632.0;22;3312.0;22/07/2023;18.05
1414;caquetá;betania;2023;julio;4384.0;1842.0;7;336.0;7/07/2023;6.0
1415;caquetá;betulia;2021;julio;15208.0;6995.0;17;7591.0;17/07/2021;9.0
1416;caquetá;betania;2021;julio;10049.0;5073.0;24;4003.0;24/07/2021;17.7
1417;caquetá;betania;2021;julio;5762.0;2817.0;7;3736.0;7/10/2021;6.4
1418;caquetá;betania;2021;julio;523.0;2088.0;7;428.0;7/08/2021;5.3
1419;caquetá;betulia;2020;julio;15268.0;7834.0;18;7807.0;18/07/2020;8.1
1420;caquetá;betania;2020;julio;11366.0;4808.0;18;3756.0;18/07/2020;17.54
1421;caquetá;betania;2020;julio;4823.0;1912.0;25;4204.0;25/07/2020;5.1
1604;caquetá;betulia;2023;agosto;19409.0;863.0;26;10384.0;26/08/2023;8.25
1605;caquetá;betania;2023;agosto;13259.0;5056.0;8;3682.0;8/09/2023;17.08
1606;caquetá;betania;2023;agosto;4927.0;2037.0;16;374.0;16/08/2023;6.1
1607;caquetá;betania;2022;agosto;252.0;956.0;8;4042.0;8/02/2022;3.52
1608;caquetá;betania;2022;agosto;5938.0;2825.0;27;4002.0;27/08/2022;6.2
1609;caquetá;betulia;2021;agosto;17548.0;7603.0;28;8289.0;28/08/2021;9.51
1610;caquetá;betania;2021;agosto;12445.0;6071.0;26;4433.0;26/08/2021;17.23
1611;caquetá;betania;2021;agosto;6469.0;3127.0;14;3696.0;14/08/2021;7.09
1612;caquetá;betania;2021;agosto;5662.0;2226.0;27;4604.0;27/08/2021;5.3
1621;caquetá;betulia;2020;agosto;15847.0;7998.0;29;8123.0;29/08/2020;8.23
1622;caquetá;betania;2020;agosto;11818.0;4782.0;22;3742.0;22/08/2020;17.56
1623;caquetá;betania;2020;agosto;4832.0;1919.0;18;5056.0;18/08/2020;5.12
1644;caquetá;betania;2024;agosto;10221.0;3449.0;8;311.0;8/11/2024;17.11
1845;caquetá;betulia;2023;septiembre;19377.0;8471.0;9;10143.0;9/09/2023;8.15
1846;caquetá;betania;2023;septiembre;7487.0;2719.0;9;3658.0;9/12/2023;11.08
1847;caquetá;betania;2023;septiembre;4945.0;2037.0;13;3728.0;13/09/2023;6.21
1848;caquetá;betania;2022;septiembre;7493.0;3268.0;23;378.0;23/09/2022;10.34
1849;caquetá;betania;2022;septiembre;4061.0;1641.0;9;4736.0;9/01/2022;4.38
1850;caquetá;betania;2022;septiembre;5697.0;2822.0;18;4186.0;18/09/2022;6.03
1851;caquetá;betulia;2021;septiembre;15904.0;6818.0;9;8389.0;9/11/2021;8.27
1852;caquetá;betania;2021;septiembre;12661.0;6607.0;25;383.0;25/09/2021;18.22
1853;caquetá;betania;2021;septiembre;6544.0;3157.0;25;4078.0;25/09/2021;7.21
1856;caquetá;betania;2021;septiembre;5861.0;2302.0;9;452.0;9/09/2021;5.53
1881;caquetá;betulia;2020;septiembre;15711.0;785.0;26;8613.0;26/09/2020;8.14
1882;caquetá;betania;2020;septiembre;11538.0;4721.0;9;3634.0;9/04/2020;18.2
1883;caquetá;betania;2020;septiembre;5108.0;1962.0;26;416.0;26/09/2020;5.39
1884;caquetá;betania;2024;septiembre;10894.0;4451.0;19;3283.0;19/09/2024;17.64
1885;caquetá;betania;2024;septiembre;3569.0;1333.0;25;3896.0;25/09/2024;5.11
2084;caquetá;betulia;2022;octubre;19814.0;7489.0;29;9652.0;29/10/2022;8.27
2085;caquetá;betulia;2022;octubre;5247.0;2767.0;28;414.0;28/10/2022;5.44
2086;caquetá;betania;2022;octubre;14139.0;6202.0;24;4166.0;24/10/2022;18.34
2087;caquetá;betania;2022;octubre;5433.0;2646.0;23;4398.0;23/10/2022;5.21
2088;caquetá;betania;2022;octubre;5895.0;2457.0;22;4828.0;22/10/2022;5.51
2096;caquetá;betulia;2021;octubre;16823.0;7085.0;23;8813.0;23/10/2021;8.24
2097;caquetá;betania;2021;octubre;12852.0;6491.0;10;3936.0;10/03/2021;17.17
2098;caquetá;betania;2021;octubre;7139.0;3543.0;26;4242.0;26/10/2021;7.14
2099;caquetá;betania;2021;octubre;5993.0;2322.0;20;466.0;20/10/2021;5.39
2118;caquetá;betulia;2020;octubre;15819.0;768.0;10;8671.0;10/03/2020;8.07
2119;caquetá;betania;2020;octubre;12018.0;4962.0;10;3718.0;10/10/2020;17.51
2120;caquetá;betania;2020;octubre;5015.0;1873.0;10;412.0;10/04/2020;5.18
2121;caquetá;betania;2024;octubre;11461.0;4135.0;18;3533.0;18/10/2024;17.3
2122;caquetá;betania;2024;octubre;4898.0;1658.0;22;392.0;22/10/2024;5.19
2123;caquetá;betania;2024;octubre;584.0;2186.0;10;5998.0;10/05/2024;3.91
2324;caquetá;betania;2023;noviembre;12538.0;5007.0;17;3684.0;17/11/2023;17.16
2325;caquetá;betania;2023;noviembre;0.0;0.0;11;0.0;11/01/2023;0.0
2328;caquetá;betulia;2022;noviembre;17684.0;6476.0;11;9993.0;11/12/2022;7.43
2329;caquetá;betania;2022;noviembre;13782.0;598.0;18;4169.0;18/11/2022;18.03
2330;caquetá;betania;2022;noviembre;564.0;2729.0;26;4272.0;26/11/2022;5.46
2331;caquetá;betania;2022;noviembre;5847.0;236.0;11;48.0;11/05/2022;5.39
2359;caquetá;betulia;2021;noviembre;16425.0;6853.0;13;8763.0;13/11/2021;8.14
2360;caquetá;betania;2021;noviembre;9164.0;3854.0;27;3934.0;27/11/2021;12.37
2361;caquetá;betania;2021;noviembre;5573.0;2721.0;20;4158.0;20/11/2021;5.47
2362;caquetá;betania;2021;noviembre;5542.0;208.0;11;476.0;11/12/2021;5.17
2363;caquetá;betulia;2020;noviembre;15853.0;7563.0;14;8355.0;14/11/2020;8.26
2364;caquetá;betania;2020;noviembre;109.0;4552.0;21;3468.0;21/11/2020;16.48
2365;caquetá;betania;2020;noviembre;5511.0;2023.0;11;4132.0;11/07/2020;6.06
2366;caquetá;betania;2024;noviembre;9194.0;3188.0;11;3694.0;11/08/2024;13.37
2367;caquetá;betania;2024;noviembre;5952.0;1949.0;22;4116.0;22/11/2024;6.6
2574;caquetá;betania;2023;diciembre;10287.0;4246.0;24;3538.0;24/12/2023;14.02
2575;caquetá;betania;2023;diciembre;0.0;0.0;12;0.0;12/01/2023;0.0
2576;caquetá;betania;2023;diciembre;23077.0;9987.0;12;7302.0;12/01/2023;14.51
2586;caquetá;betulia;2022;diciembre;19761.0;7581.0;31;10218.0;31/12/2022;8.34
2604;caquetá;betulia;2022;diciembre;3691.0;1846.0;31;396.0;31/12/2022;3.41
2605;caquetá;betania;2022;diciembre;15367.0;6613.0;13;4762.0;13/12/2022;18.43
2606;caquetá;betania;2022;diciembre;6074.0;3017.0;12;4317.0;12/03/2022;5.52
2608;caquetá;betania;2022;diciembre;669.0;272.0;31;5232.0;31/12/2022;6.15
2609;caquetá;betulia;2021;diciembre;18509.0;91.0;31;9336.0;31/12/2021;8.32
2610;caquetá;betulia;2021;diciembre;4758.0;2196.0;12;4512.0;12/04/2021;5.01
2611;caquetá;betania;2021;diciembre;15996.0;6347.0;31;498.0;31/12/2021;18.43
2612;caquetá;betania;2021;diciembre;6968.0;3531.0;12;4064.0;12/06/2021;7.11
2613;caquetá;betania;2021;diciembre;6174.0;2393.0;18;4804.0;18/12/2021;5.47
2614;caquetá;betulia;2020;diciembre;16816.0;7999.0;31;8738.0;31/12/2020;8.17
2615;caquetá;betulia;2020;diciembre;4298.0;2392.0;31;4296.0;31/12/2020;4.11
2616;caquetá;betania;2020;diciembre;13318.0;5565.0;31;4397.0;31/12/2020;18.35
2617;caquetá;betania;2020;diciembre;6343.0;3648.0;31;3717.0;31/12/2020;7.3
2618;caquetá;betania;2020;diciembre;5697.0;2205.0;24;4156.0;24/12/2020;5.48
2619;caquetá;betania;2024;diciembre;12708.0;4715.0;31;3979.0;31/12/2024;18.02
2620;caquetá;betania;2024;diciembre;6819.0;2338.0;31;4528.0;31/12/2024;7.12
129;casanare;puerto berrío;2022;enero;14414.0;8102.0;1;967.0;1/06/2022;6.01
174;casanare;puerto berrío;2021;enero;13538.0;7892.0;16;11821.0;16/01/2021;6.27
216;casanare;puerto berrío;2020;enero;131.0;733.0;30;10765.0;30/01/2020;5.56
366;casanare;puerto berrío;2022;febrero;11762.0;6282.0;23;1095.0;23/02/2022;5.13
419;casanare;puerto berrío;2021;febrero;1109.0;6335.0;2;9914.0;2/11/2021;5.37
469;casanare;puerto berrío;2020;febrero;13909.0;7296.0;27;11027.0;27/02/2020;5.48
605;casanare;puerto berrío;2022;marzo;1283.0;6922.0;3;11622.0;3/02/2022;5.0
659;casanare;puerto berrío;2021;marzo;12839.0;7438.0;3;9005.0;3/11/2021;6.02
706;casanare;puerto berrío;2020;marzo;13266.0;7187.0;3;10016.0;3/03/2020;5.25
825;casanare;puerto berrío;2022;abril;11309.0;6104.0;4;10221.0;4/12/2022;4.6
875;casanare;puerto berrío;2021;abril;3573.0;2106.0;30;864.0;30/04/2021;1.44
921;casanare;puerto berrío;2020;abril;10384.0;5856.0;17;969.0;17/04/2020;4.42
1059;casanare;puerto berrío;2022;mayo;13744.0;7767.0;18;11142.0;18/05/2022;6.0
1108;casanare;puerto berrío;2021;mayo;906.0;5273.0;15;9056.0;15/05/2021;4.11
1148;casanare;puerto berrío;2020;mayo;13855.0;7993.0;23;9312.0;23/05/2020;6.27
1282;casanare;puerto berrío;2022;junio;13194.0;7595.0;28;942.0;28/06/2022;6.2
1328;casanare;puerto berrío;2021;junio;12348.0;7301.0;6;825.0;6/09/2021;6.35
1352;casanare;puerto berrío;2020;junio;9236.0;5212.0;6;8742.0;6/01/2020;4.58
1511;casanare;puerto berrío;2021;julio;12206.0;691.0;17;8646.0;17/07/2021;6.17
1563;casanare;puerto berrío;2020;julio;12341.0;719.0;7;8819.0;7/02/2020;5.59
1704;casanare;puerto berrío;2021;agosto;12634.0;7253.0;31;8243.0;31/08/2021;6.28
1757;casanare;puerto berrío;2020;agosto;7889.0;4496.0;13;9523.0;13/08/2020;3.46
1934;casanare;puerto berrío;2021;septiembre;13022.0;7142.0;14;8877.0;14/09/2021;6.26
1989;casanare;puerto berrío;2020;septiembre;11065.0;6075.0;9;9523.0;9/12/2020;5.16
2179;casanare;puerto berrío;2021;octubre;12327.0;6694.0;25;9158.0;25/10/2021;5.37
2231;casanare;puerto berrío;2020;octubre;13318.0;7513.0;10;8992.0;10/01/2020;6.21
2422;casanare;puerto berrío;2021;noviembre;13748.0;7698.0;15;8864.0;15/11/2021;6.25
2474;casanare;puerto berrío;2020;noviembre;12953.0;7604.0;23;8794.0;23/11/2020;6.37
2678;casanare;puerto berrío;2021;diciembre;14236.0;7725.0;31;9312.0;31/12/2021;6.12
2733;casanare;puerto berrío;2020;diciembre;13243.0;7673.0;19;12006.0;19/12/2020;6.22
13;cauca;puerto arica;2024;enero;9374.0;415.0;15;4273.0;15/01/2024;9.39
14;cauca;puerto arica;2024;enero;11279.0;6561.0;26;5077.0;26/01/2024;9.13
15;cauca;puerto santander;2024;enero;3302.0;970.0;30;2426.0;30/01/2024;5.32
16;cauca;puerto santander;2024;enero;5626.0;4207.0;22;2776.0;22/01/2024;7.38
17;cauca;puerto santander;2024;enero;6938.0;3231.0;1;3754.0;1/07/2024;7.17
18;cauca;puerto santander;2024;enero;21638.0;7454.0;29;17336.0;29/01/2024;5.04
19;cauca;puerto santander;2024;enero;6927.0;4754.0;1;36.0;1/09/2024;7.33
20;cauca;puerto santander;2024;enero;2661.0;776.0;31;1882.0;31/01/2024;6.06
85;cauca;puerto arica;2023;enero;8296.0;3957.0;26;4645.0;26/01/2023;9.02
86;cauca;puerto arica;2023;enero;815.0;4116.0;20;5737.0;20/01/2023;6.07
87;cauca;puerto santander;2023;enero;4119.0;1176.0;21;2645.0;21/01/2023;6.24
88;cauca;puerto santander;2023;enero;5774.0;4084.0;31;3148.0;31/01/2023;7.1
89;cauca;puerto santander;2023;enero;8959.0;3905.0;1;4008.0;1/06/2023;9.07
90;cauca;puerto santander;2023;enero;24263.0;8129.0;22;16333.0;22/01/2023;5.45
91;cauca;puerto santander;2023;enero;3474.0;1741.0;31;2069.0;31/01/2023;6.48
130;cauca;puerto arica;2022;enero;7662.0;3177.0;13;363.0;13/01/2022;8.55
131;cauca;puerto arica;2022;enero;11541.0;4806.0;1;4816.0;1/07/2022;9.41
132;cauca;puerto santander;2022;enero;245.0;616.0;13;2981.0;13/01/2022;3.28
133;cauca;puerto santander;2022;enero;4581.0;2748.0;20;3178.0;20/01/2022;5.51
134;cauca;puerto santander;2022;enero;5863.0;4178.0;24;33.0;24/01/2022;7.01
135;cauca;puerto santander;2022;enero;8045.0;1531.0;19;4234.0;19/01/2022;7.05
136;cauca;puerto santander;2022;enero;24669.0;11861.0;19;15154.0;19/01/2022;6.26
137;cauca;puerto santander;2022;enero;8205.0;5676.0;31;3926.0;31/01/2022;8.3
138;cauca;puerto santander;2022;enero;13803.0;5622.0;1;711.0;1/06/2022;7.59
139;cauca;puerto santander;2022;enero;3882.0;2566.0;26;2268.0;26/01/2022;7.21
175;cauca;puerto arica;2021;enero;9676.0;2658.0;1;4783.0;1/01/2021;8.45
176;cauca;puerto arica;2021;enero;13686.0;5155.0;1;5781.0;1/02/2021;9.41
177;cauca;puerto santander;2021;enero;3467.0;670.0;1;2907.0;1/12/2021;5.12
178;cauca;puerto santander;2021;enero;3741.0;1187.0;13;3974.0;13/01/2021;3.38
179;cauca;puerto santander;2021;enero;5044.0;2807.0;27;3972.0;27/01/2021;5.48
180;cauca;puerto santander;2021;enero;8283.0;1586.0;1;4567.0;1/09/2021;6.51
181;cauca;puerto santander;2021;enero;30699.0;10599.0;31;16614.0;31/01/2021;7.08
217;cauca;puerto santander;2020;enero;353.0;625.0;15;3006.0;15/01/2020;5.03
218;cauca;puerto santander;2020;enero;2093.0;617.0;19;3923.0;19/01/2020;2.05
219;cauca;puerto santander;2020;enero;5137.0;3129.0;18;3404.0;18/01/2020;5.46
220;cauca;puerto santander;2020;enero;9464.0;1581.0;29;5177.0;29/01/2020;6.5
221;cauca;puerto santander;2020;enero;30165.0;1063.0;19;16808.0;19/01/2020;7.05
222;cauca;puerto santander;2020;enero;6346.0;346.0;25;4553.0;25/01/2020;5.46
223;cauca;puerto santander;2020;enero;12368.0;4382.0;28;752.0;28/01/2020;6.36
224;cauca;puerto santander;2020;enero;241.0;671.0;28;2431.0;28/01/2020;4.01
259;cauca;puerto arica;2024;febrero;7942.0;3614.0;28;4174.0;28/02/2024;8.55
260;cauca;puerto arica;2024;febrero;10657.0;6.0;22;5398.0;22/02/2024;8.5
261;cauca;puerto santander;2024;febrero;2878.0;662.0;2;2141.0;2/01/2024;6.05
262;cauca;puerto santander;2024;febrero;30724.0;10842.0;2;17389.0;2/04/2024;7.23
263;cauca;puerto santander;2024;febrero;2339.0;644.0;26;2035.0;26/02/2024;4.54
325;cauca;puerto arica;2023;febrero;7523.0;3597.0;26;4018.0;26/02/2023;8.56
326;cauca;puerto arica;2023;febrero;11032.0;5802.0;2;5426.0;2/01/2023;9.05
327;cauca;puerto santander;2023;febrero;3457.0;909.0;2;2576.0;2/06/2023;5.57
328;cauca;puerto santander;2023;febrero;5534.0;3828.0;2;3228.0;2/12/2023;7.12
329;cauca;puerto santander;2023;febrero;8111.0;3623.0;26;4351.0;26/02/2023;8.4
330;cauca;puerto santander;2023;febrero;0.0;0.0;2;0.0;2/01/2023;0.0
331;cauca;puerto santander;2023;febrero;311.0;144.0;25;2263.0;25/02/2023;5.53
367;cauca;puerto arica;2022;febrero;7453.0;3213.0;25;4079.0;25/02/2022;9.27
368;cauca;puerto arica;2022;febrero;1006.0;4088.0;2;4683.0;2/07/2022;9.29
369;cauca;puerto santander;2022;febrero;5856.0;414.0;14;336.0;14/02/2022;7.34
370;cauca;puerto santander;2022;febrero;7455.0;1431.0;2;4382.0;2/04/2022;7.0
371;cauca;puerto santander;2022;febrero;26685.0;13584.0;23;16315.0;23/02/2022;7.4
372;cauca;puerto santander;2022;febrero;5856.0;4186.0;2;3982.0;2/03/2022;6.28
373;cauca;puerto santander;2022;febrero;11127.0;4506.0;16;6579.0;16/02/2022;7.28
374;cauca;puerto santander;2022;febrero;3481.0;1987.0;20;235.0;20/02/2022;6.19
420;cauca;puerto arica;2021;febrero;6659.0;2308.0;26;7278.0;26/02/2021;7.05
421;cauca;puerto arica;2021;febrero;11318.0;4398.0;2;5177.0;2/10/2021;9.21
422;cauca;puerto santander;2021;febrero;3046.0;555.0;22;2769.0;22/02/2021;5.33
423;cauca;puerto santander;2021;febrero;5235.0;1702.0;24;3987.0;24/02/2021;5.32
424;cauca;puerto santander;2021;febrero;6039.0;3472.0;22;316.0;22/02/2021;7.52
425;cauca;puerto santander;2021;febrero;78.0;1477.0;2;4615.0;2/05/2021;6.58
426;cauca;puerto santander;2021;febrero;2889.0;9914.0;26;18638.0;26/02/2021;6.33
427;cauca;puerto santander;2021;febrero;6728.0;4179.0;2;4363.0;2/08/2021;6.19
428;cauca;puerto santander;2021;febrero;1481.0;6204.0;2;7366.0;2/02/2021;9.13
470;cauca;puerto santander;2020;febrero;2019.0;364.0;2;2664.0;2/01/2020;3.12
471;cauca;puerto santander;2020;febrero;2489.0;695.0;21;4003.0;21/02/2020;2.3
472;cauca;puerto santander;2020;febrero;4501.0;2754.0;2;3488.0;2/01/2020;5.12
473;cauca;puerto santander;2020;febrero;7857.0;1301.0;2;523.0;2/11/2020;6.02
474;cauca;puerto santander;2020;febrero;25416.0;846.0;14;17406.0;14/02/2020;5.58
475;cauca;puerto santander;2020;febrero;1747.0;1028.0;13;4675.0;13/02/2020;1.39
476;cauca;puerto santander;2020;febrero;242.0;955.0;2;7622.0;2/12/2020;1.29
477;cauca;puerto santander;2020;febrero;1737.0;424.0;27;2748.0;27/02/2020;2.29
510;cauca;puerto arica;2024;marzo;10303.0;4638.0;20;47.0;20/03/2024;10.0
511;cauca;puerto arica;2024;marzo;9341.0;537.0;3;516.0;3/05/2024;7.14
512;cauca;puerto santander;2024;marzo;3961.0;1071.0;16;2262.0;16/03/2024;7.27
513;cauca;puerto santander;2024;marzo;32805.0;11419.0;3;17424.0;3/06/2024;7.21
514;cauca;puerto santander;2024;marzo;2787.0;760.0;3;2105.0;3/01/2024;5.29
544;cauca;puerto arica;2023;marzo;8947.0;4328.0;21;4584.0;21/03/2023;9.22
545;cauca;puerto arica;2023;marzo;11443.0;5932.0;28;5676.0;28/03/2023;8.29
546;cauca;puerto santander;2023;marzo;4172.0;1189.0;23;2634.0;23/03/2023;6.23
547;cauca;puerto santander;2023;marzo;6017.0;4289.0;3;308.0;3/02/2023;7.19
548;cauca;puerto santander;2023;marzo;3391.0;1561.0;3;4133.0;3/10/2023;3.19
549;cauca;puerto santander;2023;marzo;5212.0;1884.0;30;17741.0;30/03/2023;1.25
550;cauca;puerto santander;2023;marzo;3811.0;1892.0;26;2196.0;26/03/2023;6.24
606;cauca;puerto arica;2022;marzo;8709.0;3984.0;17;3847.0;17/03/2022;9.25
607;cauca;puerto arica;2022;marzo;11843.0;4878.0;25;4961.0;25/03/2022;9.36
608;cauca;puerto santander;2022;marzo;6306.0;4681.0;3;3196.0;3/05/2022;7.37
609;cauca;puerto santander;2022;marzo;8298.0;1653.0;21;4464.0;21/03/2022;7.11
610;cauca;puerto santander;2022;marzo;26934.0;13283.0;14;16808.0;14/03/2022;6.17
611;cauca;puerto santander;2022;marzo;12465.0;5224.0;30;7136.0;30/03/2022;7.9
612;cauca;puerto santander;2022;marzo;4009.0;2215.0;23;2537.0;23/03/2022;6.24
660;cauca;puerto arica;2021;marzo;8836.0;3242.0;22;3813.0;22/03/2021;9.31
661;cauca;puerto arica;2021;marzo;12101.0;4848.0;3;5304.0;3/02/2021;9.15
662;cauca;puerto santander;2021;marzo;382.0;752.0;28;3226.0;28/03/2021;6.01
663;cauca;puerto santander;2021;marzo;5795.0;1927.0;31;3946.0;31/03/2021;5.43
664;cauca;puerto santander;2021;marzo;7011.0;3916.0;30;3484.0;30/03/2021;7.55
665;cauca;puerto santander;2021;marzo;9598.0;1798.0;31;4829.0;31/03/2021;7.29
666;cauca;puerto santander;2021;marzo;29928.0;10306.0;3;19624.0;3/11/2021;6.27
667;cauca;puerto santander;2021;marzo;8306.0;526.0;31;4558.0;31/03/2021;7.23
668;cauca;puerto santander;2021;marzo;16936.0;6932.0;31;7795.0;31/03/2021;9.21
707;cauca;puerto santander;2020;marzo;2806.0;453.0;20;2853.0;20/03/2020;3.45
708;cauca;puerto santander;2020;marzo;494.0;1463.0;28;4042.0;28/03/2020;4.45
709;cauca;puerto santander;2020;marzo;4852.0;2804.0;28;338.0;28/03/2020;5.26
710;cauca;puerto santander;2020;marzo;6597.0;4069.0;18;4445.0;18/03/2020;5.48
711;cauca;puerto santander;2020;marzo;5044.0;1744.0;3;759.0;3/03/2020;2.35
746;cauca;puerto arica;2024;abril;895.0;3888.0;17;4412.0;17/04/2024;9.18
747;cauca;puerto santander;2024;abril;3175.0;878.0;16;2286.0;16/04/2024;5.45
748;cauca;puerto santander;2024;abril;29149.0;12477.0;13;17706.0;13/04/2024;6.38
749;cauca;puerto santander;2024;abril;2844.0;760.0;17;2045.0;17/04/2024;5.44
776;cauca;puerto arica;2023;abril;6828.0;3179.0;21;4534.0;21/04/2023;7.18
777;cauca;puerto arica;2023;abril;7455.0;3647.0;28;6003.0;28/04/2023;5.18
778;cauca;puerto santander;2023;abril;38.0;1154.0;4;2648.0;4/05/2023;5.59
779;cauca;puerto santander;2023;abril;6705.0;4514.0;15;3288.0;15/04/2023;8.2
780;cauca;puerto santander;2023;abril;6201.0;2619.0;4;4051.0;4/10/2023;6.34
781;cauca;puerto santander;2023;abril;34862.0;12076.0;29;17037.0;29/04/2023;8.26
782;cauca;puerto santander;2023;abril;3907.0;2038.0;23;2258.0;23/04/2023;6.48
826;cauca;puerto santander;2022;abril;4438.0;1424.0;4;287.0;4/09/2022;6.85
827;cauca;puerto santander;2022;abril;6659.0;4901.0;27;3252.0;27/04/2022;8.38
828;cauca;puerto arica;2022;abril;8641.0;3982.0;29;3819.0;29/04/2022;9.85
829;cauca;puerto santander;2022;abril;7496.0;1548.0;4;4385.0;4/03/2022;6.85
830;cauca;puerto santander;2022;abril;243.0;12112.0;4;16738.0;4/02/2022;5.77
831;cauca;puerto santander;2022;abril;8189.0;6136.0;13;3694.0;13/04/2022;9.23
832;cauca;puerto santander;2022;abril;12243.0;5103.0;13;7507.0;13/04/2022;7.08
833;cauca;puerto santander;2022;abril;4221.0;2369.0;4;2441.0;4/03/2022;6.95
876;cauca;puerto arica;2021;abril;8156.0;3213.0;29;3708.0;29/04/2021;9.19
877;cauca;puerto arica;2021;abril;11498.0;3048.0;4;4933.0;4/10/2021;9.35
878;cauca;puerto santander;2021;abril;4119.0;987.0;4;2808.0;4/09/2021;6.21
879;cauca;puerto santander;2021;abril;6299.0;2199.0;4;3722.0;4/10/2021;6.51
880;cauca;puerto santander;2021;abril;736.0;4125.0;4;35.0;4/08/2021;8.31
881;cauca;puerto santander;2021;abril;8793.0;1608.0;4;492.0;4/10/2021;7.14
882;cauca;puerto santander;2021;abril;27027.0;9253.0;4;18005.0;4/08/2021;6.08
883;cauca;puerto santander;2021;abril;8109.0;5114.0;4;4534.0;4/10/2021;7.21
884;cauca;puerto santander;2021;abril;15984.0;6527.0;4;7738.0;4/01/2021;9.12
922;cauca;puerto santander;2020;abril;2489.0;425.0;4;2734.0;4/01/2020;3.5
923;cauca;puerto santander;2020;abril;5447.0;1571.0;17;4221.0;17/04/2020;5.06
924;cauca;puerto santander;2020;abril;583.0;3283.0;18;3448.0;18/04/2020;6.38
925;cauca;puerto santander;2020;abril;20086.0;6495.0;4;15946.0;4/11/2020;4.47
926;cauca;puerto santander;2020;abril;5811.0;3451.0;16;4613.0;16/04/2020;5.04
927;cauca;puerto santander;2020;abril;9753.0;3284.0;4;7738.0;4/08/2020;5.11
956;cauca;puerto arica;2024;mayo;858.0;3745.0;29;4296.0;29/05/2024;8.45
957;cauca;puerto arica;2024;mayo;10561.0;6131.0;31;5254.0;31/05/2024;8.27
963;cauca;puerto santander;2024;mayo;4286.0;1264.0;5;3125.0;5/06/2024;7.58
964;cauca;puerto santander;2024;mayo;4502.0;1728.0;27;504.0;27/05/2024;5.54
965;cauca;puerto santander;2024;mayo;5778.0;4333.0;28;284.0;28/05/2024;7.56
966;cauca;puerto santander;2024;mayo;7285.0;3271.0;5;3734.0;5/12/2024;8.0
967;cauca;puerto santander;2024;mayo;6623.0;4522.0;5;3739.0;5/06/2024;7.08
968;cauca;puerto santander;2024;mayo;3496.0;1019.0;15;2035.0;15/05/2024;6.45
1002;cauca;puerto arica;2023;mayo;8453.0;4047.0;5;4418.0;5/06/2023;9.03
1003;cauca;puerto arica;2023;mayo;11356.0;5947.0;5;5775.0;5/02/2023;8.11
1004;cauca;puerto santander;2023;mayo;4087.0;1602.0;5;2891.0;5/05/2023;6.2
1005;cauca;puerto santander;2023;mayo;6309.0;428.0;5;3136.0;5/03/2023;7.47
1006;cauca;puerto santander;2023;mayo;1934.0;787.0;5;3862.0;5/02/2023;1.55
1007;cauca;puerto santander;2023;mayo;37451.0;12559.0;5;1767.0;5/06/2023;8.13
1008;cauca;puerto santander;2023;mayo;3843.0;1858.0;5;2232.0;5/09/2023;6.22
1060;cauca;puerto santander;2022;mayo;4516.0;1432.0;27;2811.0;27/05/2022;6.52
